datapoint_id,latitude,longitude,kab_rank,litter_count,date_taken
561,33.12171,-117.224842,1,0,2020-04-11
562,33.139897,-117.184,1,1,2020-04-11
563,33.146889,-117.137446,1,0,2020-04-11
564,33.171985,-117.160522,1,2,2020-04-11
565,33.142565,-117.209693,1,0,2020-04-11
566,33.16232,-117.160799,1,0,2020-04-11
567,33.103376,-117.22403,1,0,2020-04-11
568,33.148933,-117.198779,1,0,2020-04-11
569,33.100588,-117.197648,1,0,2020-04-11
570,33.138162,-117.13287,1,2,2020-04-11
571,33.12838,-117.219757,1,0,2020-04-11
572,33.094108,-117.206169,1,0,2020-04-11
573,33.162846,-117.155067,1,2,2020-04-11
574,33.131182,-117.208384,1,1,2020-04-11
575,33.15175,-117.189369,1,0,2020-04-11
576,33.149606,-117.190854,1,0,2020-04-11
577,33.122917,-117.179077,1,1,2020-04-11
578,33.102133,-117.181642,1,0,2020-04-11
579,33.113043,-117.163664,1,0,2020-04-11
580,33.151766,-117.189194,1,2,2020-04-11
581,33.114338,-117.22685,1,1,2020-04-11
582,33.094214,-117.206135,1,2,2020-04-11
583,33.122922,-117.167163,1,0,2020-04-11
584,33.156509,-117.177719,1,1,2020-04-11
585,33.137163,-117.161716,1,0,2020-04-11
586,33.136616,-117.17232,1,0,2020-04-11
587,33.142007,-117.190736,1,0,2020-04-11
588,33.129066,-117.178994,2,3,2020-04-11
589,33.121379,-117.166267,1,1,2020-04-11
590,33.158062,-117.157753,1,0,2020-04-11
591,33.152279,-117.197201,1,0,2020-04-11
592,33.139325,-117.144184,1,0,2020-04-11
593,33.139748,-117.14624,1,0,2020-04-11
594,33.136491,-117.181868,1,2,2020-04-11
595,33.130522,-117.228357,2,3,2020-04-11
596,33.125706,-117.188744,1,0,2020-04-11
597,33.133823,-117.153099,1,0,2020-04-11
598,33.13313,-117.193907,1,0,2020-04-11
599,33.134611,-117.15283,2,3,2020-04-11
600,33.13834,-117.159851,1,0,2020-04-11
601,33.138966,-117.216476,1,1,2020-04-11
602,33.139427,-117.140587,1,0,2020-04-11
603,33.144273,-117.173011,1,0,2020-04-11
604,33.141083,-117.163398,1,1,2020-04-11
605,33.1343,-117.120192,1,0,2020-04-11
606,33.094168,-117.205028,1,0,2020-04-11
607,33.09259,-117.193893,1,0,2020-04-11
608,33.156433,-117.160865,1,2,2020-04-11
609,33.107187,-117.166468,1,0,2020-04-11
610,33.131276,-117.208278,1,1,2020-04-11
611,33.134945,-117.1946,1,0,2020-04-11
612,33.144509,-117.190944,1,1,2020-04-11
613,33.134865,-117.197929,1,2,2020-04-11
614,33.179354,-117.151449,1,2,2020-04-11
615,33.149914,-117.15472,1,0,2020-04-11
616,33.130985,-117.228197,1,1,2020-04-11
617,33.141851,-117.159176,1,1,2020-04-11
618,33.10186,-117.190052,1,0,2020-04-11
619,33.137711,-117.117389,1,2,2020-04-11
620,33.151001,-117.142143,1,1,2020-04-11
621,33.135359,-117.205647,1,0,2020-04-11
622,33.158291,-117.149251,1,0,2020-04-11
623,33.147026,-117.196579,1,0,2020-04-11
624,33.107189,-117.225391,1,0,2020-04-11
625,33.146634,-117.138915,1,0,2020-04-11
626,33.140731,-117.162349,1,0,2020-04-11
627,33.158156,-117.188979,1,0,2020-04-11
628,33.129555,-117.136394,1,1,2020-04-11
629,33.115803,-117.143661,1,0,2020-04-11
630,33.100845,-117.197106,1,2,2020-04-11
631,33.139169,-117.178368,1,1,2020-04-11
632,33.142117,-117.125237,1,1,2020-04-11
633,33.094692,-117.203682,1,1,2020-04-11
634,33.144466,-117.172173,1,0,2020-04-11
635,33.122398,-117.218699,1,0,2020-04-11
636,33.122546,-117.162773,1,0,2020-04-11
637,33.101866,-117.190663,1,0,2020-04-11
638,33.131787,-117.124699,1,0,2020-04-11
639,33.136169,-117.192741,2,3,2020-04-11
640,33.135386,-117.205822,1,0,2020-04-11
641,33.151977,-117.179619,1,1,2020-04-11
642,33.143715,-117.2034,1,0,2020-04-11
643,33.150652,-117.203166,2,5,2020-04-11
644,33.140133,-117.183816,1,0,2020-04-11
645,33.150431,-117.188622,1,1,2020-04-11
646,33.140122,-117.151034,1,2,2020-04-11
647,33.122552,-117.162783,2,3,2020-04-11
648,33.125202,-117.176826,1,0,2020-04-11
649,33.107312,-117.166427,1,1,2020-04-11
650,33.149989,-117.146559,1,0,2020-04-11
651,33.125778,-117.218513,2,5,2020-04-11
652,33.102025,-117.191055,1,0,2020-04-11
653,33.116055,-117.226414,1,0,2020-04-11
654,33.14624,-117.210563,1,0,2020-04-11
655,33.130711,-117.214417,1,0,2020-04-11
656,33.151043,-117.202988,1,0,2020-04-11
657,33.11921,-117.168533,1,1,2020-04-11
658,33.155063,-117.197046,1,0,2020-04-11
659,33.102052,-117.188326,1,0,2020-04-11
660,33.138899,-117.193688,1,1,2020-04-11
661,33.135066,-117.151827,1,1,2020-04-11
662,33.117058,-117.145561,1,0,2020-04-11
663,33.103584,-117.17845,1,0,2020-04-11
664,33.163406,-117.154839,1,0,2020-04-11
665,33.151249,-117.207916,1,2,2020-04-11
666,33.155531,-117.143328,1,0,2020-04-11
667,33.128682,-117.211465,1,2,2020-04-11
668,33.129146,-117.137027,1,2,2020-04-11
669,33.132752,-117.21185,1,0,2020-04-11
670,33.110636,-117.163821,1,1,2020-04-11
671,33.153289,-117.174543,1,0,2020-04-11
672,33.168293,-117.152557,1,0,2020-04-11
673,33.119551,-117.221723,1,0,2020-04-11
674,33.138565,-117.21743,1,0,2020-04-11
675,33.138676,-117.173155,1,0,2020-04-11
676,33.149097,-117.139397,1,2,2020-04-11
677,33.123376,-117.227664,1,0,2020-04-11
678,33.113357,-117.226718,1,0,2020-04-11
679,33.107428,-117.172651,1,0,2020-04-11
680,33.132838,-117.216615,1,0,2020-04-11
681,33.146697,-117.138631,1,0,2020-04-11
682,33.128992,-117.151044,1,0,2020-04-11
683,33.140282,-117.139992,1,0,2020-04-11
684,33.137546,-117.160103,1,1,2020-04-11
685,33.152168,-117.132477,1,1,2020-04-11
686,33.136915,-117.173314,1,0,2020-04-11
687,33.147003,-117.136586,1,2,2020-04-11
688,33.102012,-117.181931,1,0,2020-04-11
689,33.158259,-117.202505,1,0,2020-04-11
690,33.137754,-117.132441,1,0,2020-04-11
691,33.122593,-117.173629,1,1,2020-04-11
692,33.125446,-117.183636,1,0,2020-04-11
693,33.143858,-117.190037,1,0,2020-04-11
694,33.171003,-117.160693,1,0,2020-04-11
695,33.157644,-117.201858,1,1,2020-04-11
696,33.141739,-117.211301,2,3,2020-04-11
697,33.125744,-117.195793,1,0,2020-04-11
698,33.140835,-117.137133,1,1,2020-04-11
699,33.133699,-117.127584,3,6,2020-04-11
700,33.131847,-117.213654,1,2,2020-04-11
701,33.163613,-117.188973,1,0,2020-04-11
702,33.125486,-117.176454,1,0,2020-04-11
703,33.146954,-117.133416,1,0,2020-04-11
704,33.106282,-117.225551,1,2,2020-04-11
705,33.138102,-117.175219,1,1,2020-04-11
706,33.121733,-117.145921,1,1,2020-04-11
707,33.113024,-117.226598,1,1,2020-04-11
708,33.140899,-117.164747,1,1,2020-04-11
709,33.141646,-117.138983,1,0,2020-04-11
710,33.132071,-117.221183,1,1,2020-04-11
711,33.138963,-117.193598,1,0,2020-04-11
712,33.150792,-117.197883,1,1,2020-04-11
713,33.114949,-117.226804,1,1,2020-04-11
714,33.157452,-117.158218,1,0,2020-04-11
715,33.128989,-117.138899,1,2,2020-04-11
716,33.132239,-117.180704,1,2,2020-04-11
717,33.157695,-117.188885,1,1,2020-04-11
718,33.129931,-117.160568,1,0,2020-04-11
719,33.102479,-117.180217,1,0,2020-04-11
720,33.136757,-117.171538,1,2,2020-04-11
721,33.125896,-117.184273,1,1,2020-04-11
722,33.127601,-117.174747,1,0,2020-04-11
723,33.142162,-117.138474,1,1,2020-04-11
724,33.125131,-117.177902,1,0,2020-04-11
725,33.120345,-117.168854,1,1,2020-04-11
726,33.132424,-117.121293,1,1,2020-04-11
727,33.102375,-117.185402,1,1,2020-04-11
728,33.099942,-117.219556,1,0,2020-04-11
729,33.119353,-117.178021,1,0,2020-04-11
730,33.135388,-117.129686,1,2,2020-04-11
731,33.139303,-117.152675,1,1,2020-04-11
732,33.14184,-117.158841,2,3,2020-04-11
733,33.106783,-117.173823,1,1,2020-04-11
734,33.163986,-117.188961,1,2,2020-04-11
735,33.15167,-117.143411,1,0,2020-04-11
736,33.144715,-117.206227,1,0,2020-04-11
737,33.130337,-117.220467,1,1,2020-04-11
738,33.115883,-117.143883,1,1,2020-04-11
739,33.136456,-117.133667,1,0,2020-04-11
740,33.127331,-117.187477,2,3,2020-04-11
741,33.151288,-117.207971,1,0,2020-04-11
742,33.150323,-117.16182,1,0,2020-04-11
743,33.155706,-117.158754,1,0,2020-04-11
744,33.1229,-117.167302,1,2,2020-04-11
745,33.144008,-117.190011,1,1,2020-04-11
746,33.152141,-117.179121,1,2,2020-04-11
747,33.14289,-117.155372,2,3,2020-04-11
748,33.133586,-117.192276,1,1,2020-04-11
749,33.119492,-117.1783,1,0,2020-04-11
750,33.120295,-117.220923,1,0,2020-04-11
751,33.102022,-117.182505,1,0,2020-04-11
752,33.179568,-117.152465,1,1,2020-04-11
753,33.141688,-117.210509,2,5,2020-04-11
754,33.1236,-117.222252,1,0,2020-04-11
755,33.151074,-117.158134,1,0,2020-04-11
756,33.131815,-117.158678,1,0,2020-04-11
757,33.139967,-117.168351,1,2,2020-04-11
758,33.136795,-117.13472,1,0,2020-04-11
759,33.100344,-117.204342,1,0,2020-04-11
760,33.138855,-117.142601,1,2,2020-04-11
761,33.134825,-117.153914,1,0,2020-04-11
762,33.132967,-117.214883,1,0,2020-04-11
763,33.12233,-117.179367,1,0,2020-04-11
764,33.130916,-117.200965,2,4,2020-04-11
765,33.150832,-117.159511,1,0,2020-04-11
766,33.121793,-117.170325,1,2,2020-04-11
767,33.144836,-117.184198,1,0,2020-04-11
768,33.146919,-117.196503,1,0,2020-04-11
769,33.102073,-117.192554,1,0,2020-04-11
770,33.099259,-117.199827,1,0,2020-04-11
771,33.119936,-117.146549,1,0,2020-04-11
772,33.139488,-117.1508,1,0,2020-04-11
773,33.130779,-117.186467,2,3,2020-04-11
774,33.094281,-117.206585,1,0,2020-04-11
775,33.116882,-117.163461,1,1,2020-04-11
776,33.150068,-117.146008,1,0,2020-04-11
777,33.12284,-117.167516,1,0,2020-04-11
778,33.138334,-117.158171,1,0,2020-04-11
779,33.138401,-117.141209,1,0,2020-04-11
780,33.101923,-117.192904,1,0,2020-04-11
781,33.150539,-117.132294,1,2,2020-04-11
782,33.109123,-117.164175,1,0,2020-04-11
783,33.128518,-117.228022,1,0,2020-04-11
784,33.136447,-117.182033,1,0,2020-04-11
785,33.138175,-117.116731,1,0,2020-04-11
786,33.13492,-117.206079,1,0,2020-04-11
787,33.146961,-117.136654,1,0,2020-04-11
788,33.146225,-117.210518,2,4,2020-04-11
789,33.128786,-117.178494,1,2,2020-04-11
790,33.124927,-117.145127,1,0,2020-04-11
791,33.112365,-117.163727,1,0,2020-04-11
792,33.128342,-117.227938,1,0,2020-04-11
793,33.127969,-117.177285,1,0,2020-04-11
794,33.167923,-117.152443,1,1,2020-04-11
795,33.147531,-117.191083,1,0,2020-04-11
796,33.102401,-117.180137,1,0,2020-04-11
797,33.119003,-117.168308,1,0,2020-04-11
798,33.142035,-117.160355,1,1,2020-04-11
799,33.127505,-117.144847,1,1,2020-04-11
800,33.117712,-117.146399,1,0,2020-04-11
801,33.138504,-117.219704,1,0,2020-04-11
802,33.118772,-117.164529,1,0,2020-04-11
803,33.127647,-117.182617,1,1,2020-04-11
804,33.135817,-117.146778,2,3,2020-04-11
805,33.128914,-117.222527,2,3,2020-04-11
806,33.160622,-117.182053,1,0,2020-04-11
807,33.149879,-117.149545,1,1,2020-04-11
808,33.137371,-117.161158,1,1,2020-04-11
809,33.153336,-117.175462,1,0,2020-04-11
810,33.12515,-117.178504,1,0,2020-04-11
811,33.11592,-117.144336,1,2,2020-04-11
812,33.133996,-117.154007,1,0,2020-04-11
813,33.12269,-117.163669,1,0,2020-04-11
814,33.156865,-117.177848,1,0,2020-04-11
815,33.142582,-117.20974,1,0,2020-04-11
816,33.151531,-117.181282,1,0,2020-04-11
817,33.159932,-117.180587,1,0,2020-04-11
818,33.152976,-117.195573,1,0,2020-04-11
819,33.127699,-117.148188,1,0,2020-04-11
820,33.137831,-117.136952,1,0,2020-04-11
821,33.133161,-117.126798,1,0,2020-04-11
822,33.119383,-117.178044,1,0,2020-04-11
823,33.105981,-117.225535,1,0,2020-04-11
824,33.132306,-117.121193,1,0,2020-04-11
825,33.137268,-117.194619,1,0,2020-04-11
826,33.147329,-117.133373,1,0,2020-04-11
827,33.135618,-117.185107,1,0,2020-04-11
828,33.119391,-117.168658,1,0,2020-04-11
829,33.129555,-117.186462,1,0,2020-04-11
830,33.123051,-117.219543,1,1,2020-04-11
831,33.131395,-117.228198,1,0,2020-04-11
832,33.142332,-117.156658,1,2,2020-04-11
833,33.145298,-117.147587,2,3,2020-04-11
834,33.177883,-117.146744,1,0,2020-04-11
835,33.120249,-117.165866,2,3,2020-04-11
836,33.102198,-117.183525,1,0,2020-04-11
837,33.15209,-117.180184,2,3,2020-04-11
838,33.163293,-117.150741,1,0,2020-04-11
839,33.127563,-117.190201,1,0,2020-04-11
840,33.14575,-117.133925,1,0,2020-04-11
841,33.154964,-117.177467,1,0,2020-04-11
842,33.139732,-117.144547,1,0,2020-04-11
843,33.133131,-117.120712,1,0,2020-04-11
844,33.133188,-117.120855,1,1,2020-04-11
845,33.13245,-117.212639,1,1,2020-04-11
846,33.142148,-117.180471,1,0,2020-04-11
847,33.142258,-117.188321,1,2,2020-04-11
848,33.107477,-117.165631,1,0,2020-04-11
849,33.154587,-117.140572,2,4,2020-04-11
850,33.118857,-117.164619,1,0,2020-04-11
851,33.143321,-117.190428,1,0,2020-04-11
852,33.14626,-117.133638,1,0,2020-04-11
853,33.101043,-117.19685,1,0,2020-04-11
854,33.128345,-117.220001,1,0,2020-04-11
855,33.144015,-117.144866,1,0,2020-04-11
856,33.119402,-117.163737,1,1,2020-04-11
857,33.129204,-117.192436,1,0,2020-04-11
858,33.138321,-117.11663,1,0,2020-04-11
859,33.160862,-117.151627,1,0,2020-04-11
860,33.140066,-117.151552,1,0,2020-04-11
861,33.094358,-117.204599,1,1,2020-04-11
862,33.146366,-117.12224,1,0,2020-04-11
863,33.142887,-117.180038,1,0,2020-04-11
864,33.128075,-117.177222,1,2,2020-04-11
865,33.106915,-117.17349,1,0,2020-04-11
866,33.145615,-117.174881,1,1,2020-04-11
867,33.152172,-117.129343,1,0,2020-04-11
868,33.134176,-117.126517,1,1,2020-04-11
869,33.128847,-117.113666,1,1,2020-04-11
870,33.154418,-117.189525,1,0,2020-04-11
871,33.120628,-117.162642,1,2,2020-04-11
872,33.125377,-117.192595,1,1,2020-04-11
873,33.124439,-117.177788,2,4,2020-04-11
874,33.137224,-117.161051,1,0,2020-04-11
875,33.156826,-117.131599,2,3,2020-04-11
876,33.165891,-117.151569,1,1,2020-04-11
877,33.119665,-117.165444,1,0,2020-04-11
878,33.100028,-117.198248,1,1,2020-04-11
879,33.139463,-117.161169,1,0,2020-04-11
880,33.122919,-117.146012,1,0,2020-04-11
881,33.130875,-117.219452,1,0,2020-04-11
882,33.097547,-117.199321,1,2,2020-04-11
883,33.0976,-117.211461,2,3,2020-04-11
884,33.113283,-117.226512,1,1,2020-04-11
885,33.128953,-117.139275,1,0,2020-04-11
886,33.156425,-117.144549,1,1,2020-04-11
887,33.141059,-117.164715,1,2,2020-04-11
888,33.141125,-117.21315,1,0,2020-04-11
889,33.156885,-117.129074,1,0,2020-04-11
890,33.159752,-117.155258,1,0,2020-04-11
891,33.111226,-117.225416,1,0,2020-04-11
892,33.117519,-117.146195,1,1,2020-04-11
893,33.130476,-117.186354,1,0,2020-04-11
894,33.126453,-117.213725,1,0,2020-04-11
895,33.146656,-117.138757,1,0,2020-04-11
896,33.132582,-117.211321,1,1,2020-04-11
897,33.099659,-117.202166,1,0,2020-04-11
898,33.120781,-117.146586,1,2,2020-04-11
899,33.115764,-117.22638,1,0,2020-04-11
900,33.107423,-117.172377,1,0,2020-04-11
901,33.122677,-117.191261,1,0,2020-04-11
902,33.179492,-117.157346,1,0,2020-04-11
903,33.126312,-117.183189,1,0,2020-04-11
904,33.123717,-117.221429,1,0,2020-04-11
905,33.148393,-117.197449,1,0,2020-04-11
906,33.142545,-117.188442,1,0,2020-04-11
907,33.136639,-117.134323,1,0,2020-04-11
908,33.149147,-117.188527,1,0,2020-04-11
909,33.146621,-117.138863,1,0,2020-04-11
910,33.152917,-117.195906,2,3,2020-04-11
911,33.127302,-117.165635,1,2,2020-04-11
912,33.105352,-117.225217,1,2,2020-04-11
913,33.125786,-117.195457,1,1,2020-04-11
914,33.144039,-117.197906,1,0,2020-04-11
915,33.129263,-117.222629,1,1,2020-04-11
916,33.150589,-117.188684,2,4,2020-04-11
917,33.160709,-117.182499,1,0,2020-04-11
918,33.138837,-117.156254,1,0,2020-04-11
919,33.101913,-117.193494,1,2,2020-04-11
920,33.105722,-117.175186,1,0,2020-04-11
921,33.131711,-117.208977,1,0,2020-04-11
922,33.186462,-117.156227,1,0,2020-04-11
923,33.119545,-117.164837,1,0,2020-04-11
924,33.141586,-117.212143,1,1,2020-04-11
925,33.13863,-117.217133,1,2,2020-04-11
926,33.118885,-117.168036,1,0,2020-04-11
927,33.157703,-117.158073,1,0,2020-04-11
928,33.151537,-117.202694,1,2,2020-04-11
929,33.139368,-117.179748,1,2,2020-04-11
930,33.131546,-117.228101,1,0,2020-04-11
931,33.121464,-117.178726,1,0,2020-04-11
932,33.131555,-117.208245,1,0,2020-04-11
933,33.100053,-117.21735,1,1,2020-04-11
934,33.151103,-117.157819,1,0,2020-04-11
935,33.144275,-117.145364,1,0,2020-04-11
936,33.126167,-117.179329,1,0,2020-04-11
937,33.155483,-117.130072,1,2,2020-04-11
938,33.107533,-117.172277,1,1,2020-04-11
939,33.102586,-117.179748,1,0,2020-04-11
940,33.12282,-117.162585,1,0,2020-04-11
941,33.140828,-117.195285,1,0,2020-04-11
942,33.152961,-117.195811,1,0,2020-04-11
943,33.140344,-117.121215,1,1,2020-04-11
944,33.14534,-117.185586,1,0,2020-04-11
945,33.10752,-117.170862,1,0,2020-04-11
946,33.125999,-117.184486,1,1,2020-04-11
947,33.141577,-117.189983,1,2,2020-04-11
948,33.144505,-117.195976,1,0,2020-04-11
949,33.164169,-117.150421,1,0,2020-04-11
950,33.12349,-117.145556,1,0,2020-04-11
951,33.142205,-117.160522,3,6,2020-04-11
952,33.14219,-117.160457,1,0,2020-04-11
953,33.15359,-117.176261,1,0,2020-04-11
954,33.154386,-117.158917,1,0,2020-04-11
955,33.150738,-117.192188,1,1,2020-04-11
956,33.096806,-117.20181,1,0,2020-04-11
957,33.127333,-117.173499,1,0,2020-04-11
958,33.146886,-117.189897,1,0,2020-04-11
959,33.115537,-117.226625,1,1,2020-04-11
960,33.120647,-117.221283,1,2,2020-04-11
961,33.155481,-117.143166,1,0,2020-04-11
962,33.141125,-117.164279,1,0,2020-04-11
963,33.132193,-117.180601,1,0,2020-04-11
964,33.161163,-117.151604,1,0,2020-04-11
965,33.122292,-117.16611,1,1,2020-04-11
966,33.139975,-117.151964,2,4,2020-04-11
967,33.105762,-117.175287,1,0,2020-04-11
968,33.150151,-117.155709,1,1,2020-04-11
969,33.124481,-117.165919,1,0,2020-04-11
970,33.144852,-117.184328,1,0,2020-04-11
971,33.123386,-117.195518,1,0,2020-04-11
972,33.125839,-117.178429,1,0,2020-04-11
973,33.097209,-117.197493,1,0,2020-04-11
974,33.12273,-117.1791,1,1,2020-04-11
975,33.13921,-117.153121,1,1,2020-04-11
976,33.129065,-117.228543,1,1,2020-04-11
977,33.144288,-117.198602,1,1,2020-04-11
978,33.129539,-117.218727,1,1,2020-04-11
979,33.131576,-117.227372,1,0,2020-04-11
980,33.12195,-117.224309,1,1,2020-04-11
981,33.120009,-117.168763,1,0,2020-04-11
982,33.094616,-117.207907,1,0,2020-04-11
983,33.158298,-117.157463,1,2,2020-04-11
984,33.140959,-117.163976,1,0,2020-04-11
985,33.142519,-117.191787,1,0,2020-04-11
986,33.145104,-117.192061,1,0,2020-04-11
987,33.123017,-117.174163,1,0,2020-04-11
988,33.138433,-117.116864,1,0,2020-04-11
989,33.157143,-117.12986,1,0,2020-04-11
990,33.133178,-117.213983,1,0,2020-04-11
991,33.14217,-117.18763,1,2,2020-04-11
992,33.152294,-117.19694,1,1,2020-04-11
993,33.127596,-117.143073,1,0,2020-04-11
994,33.099259,-117.199826,1,1,2020-04-11
995,33.131287,-117.159414,1,1,2020-04-11
996,33.15303,-117.131142,1,2,2020-04-11
997,33.140928,-117.163628,1,0,2020-04-11
998,33.143051,-117.164464,1,0,2020-04-11
999,33.141408,-117.171566,1,0,2020-04-11
1000,33.13929,-117.143657,1,0,2020-04-11
1001,33.161594,-117.204982,1,0,2020-04-11
1002,33.156517,-117.205579,1,2,2020-04-11
1003,33.120251,-117.178993,1,1,2020-04-11
1004,33.150905,-117.159353,1,1,2020-04-11
1005,33.14891,-117.188768,2,3,2020-04-11
1006,33.151071,-117.157364,1,0,2020-04-11
1007,33.102105,-117.187828,1,0,2020-04-11
1008,33.146988,-117.196533,1,0,2020-04-11
1009,33.127918,-117.188538,1,0,2020-04-11
1010,33.145395,-117.173798,1,0,2020-04-11
1011,33.121841,-117.145867,1,0,2020-04-11
1012,33.108119,-117.164698,1,0,2020-04-11
1013,33.176586,-117.145981,1,0,2020-04-11
1014,33.133832,-117.154528,1,0,2020-04-11
1015,33.1455,-117.195473,1,1,2020-04-11
1016,33.120021,-117.221293,1,1,2020-04-11
1017,33.137151,-117.118321,1,0,2020-04-11
1018,33.135938,-117.136297,1,0,2020-04-11
1019,33.144194,-117.201562,1,0,2020-04-11
1020,33.11308,-117.226436,1,1,2020-04-11
1021,33.111544,-117.225706,1,0,2020-04-11
1022,33.151333,-117.202797,1,0,2020-04-11
1023,33.145836,-117.122467,1,2,2020-04-11
1024,33.105956,-117.225355,1,1,2020-04-11
1025,33.131042,-117.219612,1,0,2020-04-11
1026,33.140601,-117.13977,1,0,2020-04-11
1027,33.125938,-117.182991,1,0,2020-04-11
1028,33.129833,-117.215368,1,0,2020-04-11
1029,33.123577,-117.176643,1,1,2020-04-11
1030,33.145153,-117.146779,1,1,2020-04-11
1031,33.139494,-117.150296,1,0,2020-04-11
1032,33.121543,-117.169966,1,0,2020-04-11
1033,33.138611,-117.134169,1,0,2020-04-11
1034,33.149663,-117.198526,1,0,2020-04-11
1035,33.117291,-117.177993,1,0,2020-04-11
1036,33.125125,-117.178408,1,0,2020-04-11
1037,33.154305,-117.177109,1,0,2020-04-11
1038,33.128091,-117.160722,1,1,2020-04-11
1039,33.156689,-117.206004,2,3,2020-04-11
1040,33.152648,-117.201364,1,0,2020-04-11
1041,33.136223,-117.150078,1,2,2020-04-11
1042,33.135925,-117.132027,1,1,2020-04-11
1043,33.127721,-117.175634,2,4,2020-04-11
1044,33.140117,-117.192987,1,1,2020-04-11
1045,33.143,-117.136918,1,2,2020-04-11
1046,33.123052,-117.227818,1,0,2020-04-11
1047,33.120854,-117.162517,1,0,2020-04-11
1048,33.116767,-117.225716,1,2,2020-04-11
1049,33.127415,-117.227115,1,0,2020-04-11
1050,33.16629,-117.151863,1,0,2020-04-11
1051,33.150928,-117.156898,1,1,2020-04-11
1052,33.134964,-117.188041,1,0,2020-04-11
1053,33.124964,-117.2272,1,1,2020-04-11
1054,33.138145,-117.179482,2,3,2020-04-11
1055,33.121661,-117.22663,1,0,2020-04-11
1056,33.141686,-117.21064,1,1,2020-04-11
1057,33.155399,-117.142785,1,0,2020-04-11
1058,33.1848,-117.154981,1,2,2020-04-11
1059,33.100161,-117.217358,1,1,2020-04-11
1060,33.144836,-117.195824,1,0,2020-04-11
1061,33.102028,-117.190409,1,2,2020-04-11
1062,33.160739,-117.184778,1,0,2020-04-11
1063,33.146724,-117.138736,1,0,2020-04-11
1064,33.147503,-117.133594,1,0,2020-04-11
1065,33.175348,-117.146817,2,3,2020-04-11
1066,33.127768,-117.227398,1,0,2020-04-11
1067,33.15775,-117.207054,1,1,2020-04-11
1068,33.119862,-117.165105,1,0,2020-04-11
1069,33.152717,-117.176704,1,0,2020-04-11
1070,33.128211,-117.149255,2,5,2020-04-11
1071,33.104335,-117.224859,1,1,2020-04-11
1072,33.122798,-117.146012,1,2,2020-04-11
1073,33.149921,-117.149353,1,0,2020-04-11
1074,33.12722,-117.190857,1,2,2020-04-11
1075,33.132398,-117.125929,1,1,2020-04-11
1076,33.128375,-117.177892,2,4,2020-04-11
1077,33.122831,-117.174021,1,0,2020-04-11
1078,33.12619,-117.179688,1,2,2020-04-11
1079,33.143801,-117.191334,1,2,2020-04-11
1080,33.11705,-117.225446,1,0,2020-04-11
1081,33.139706,-117.144867,1,2,2020-04-11
1082,33.131771,-117.220016,1,0,2020-04-11
1083,33.142113,-117.198891,1,2,2020-04-11
1084,33.116365,-117.226221,1,1,2020-04-11
1085,33.093128,-117.194344,1,1,2020-04-11
1086,33.144951,-117.123512,1,2,2020-04-11
1087,33.107528,-117.171838,2,3,2020-04-11
1088,33.169572,-117.152985,1,1,2020-04-11
1089,33.135773,-117.181793,1,0,2020-04-11
1090,33.149547,-117.132705,1,0,2020-04-11
1091,33.143773,-117.154067,1,0,2020-04-11
