datapoint_id,latitude,longitude,kab_rank,litter_count,date_taken
1092,33.132997,-117.213131,1,1,2020-04-11
1093,33.138883,-117.141904,1,0,2020-04-11
1094,33.150816,-117.192393,1,0,2020-04-11
1095,33.137439,-117.193047,1,2,2020-04-11
1096,33.101264,-117.205965,1,0,2020-04-11
1097,33.095174,-117.202797,2,4,2020-04-11
1098,33.148262,-117.197479,3,6,2020-04-11
1099,33.126701,-117.180107,1,0,2020-04-11
1100,33.122754,-117.162661,1,0,2020-04-11
1101,33.122164,-117.162344,1,0,2020-04-11
1102,33.104226,-117.224532,1,2,2020-04-11
1103,33.141472,-117.212509,1,0,2020-04-11
1104,33.178358,-117.157809,1,0,2020-04-11
1105,33.163647,-117.1506,2,3,2020-04-11
1106,33.143579,-117.189937,1,0,2020-04-11
1107,33.106488,-117.225389,1,0,2020-04-11
1108,33.157166,-117.201083,1,1,2020-04-11
1109,33.122688,-117.163759,1,0,2020-04-11
1110,33.156543,-117.129439,1,0,2020-04-11
1111,33.123596,-117.193153,1,0,2020-04-11
1112,33.145744,-117.122566,1,0,2020-04-11
1113,33.155493,-117.18945,1,0,2020-04-11
1114,33.145184,-117.123291,1,0,2020-04-11
1115,33.124008,-117.227492,2,3,2020-04-11
1116,33.152121,-117.197164,2,3,2020-04-11
1117,33.141551,-117.19242,1,0,2020-04-11
1118,33.097482,-117.201364,1,0,2020-04-11
1119,33.122079,-117.145819,1,0,2020-04-11
1120,33.12268,-117.166215,2,3,2020-04-11
1121,33.152712,-117.170143,1,0,2020-04-11
1122,33.151061,-117.193464,1,0,2020-04-11
1123,33.134961,-117.154124,1,0,2020-04-11
1124,33.109447,-117.163936,1,2,2020-04-11
1125,33.172159,-117.155824,1,0,2020-04-11
1126,33.135506,-117.129382,1,0,2020-04-11
1127,33.12571,-117.178482,1,1,2020-04-11
1128,33.121883,-117.169557,1,0,2020-04-11
1129,33.155593,-117.189563,1,1,2020-04-11
1130,33.17697,-117.158453,1,0,2020-04-11
1131,33.145197,-117.185208,1,0,2020-04-11
1132,33.130042,-117.179541,1,2,2020-04-11
1133,33.153433,-117.17611,1,2,2020-04-11
1134,33.09445,-117.20725,1,1,2020-04-11
1135,33.150848,-117.193167,1,1,2020-04-11
1136,33.13897,-117.141628,1,1,2020-04-11
1137,33.135827,-117.1949,1,1,2020-04-11
1138,33.133224,-117.12706,1,2,2020-04-11
1139,33.148574,-117.19658,1,1,2020-04-11
1140,33.130398,-117.160302,1,0,2020-04-11
1141,33.1539,-117.176689,1,2,2020-04-11
1142,33.122696,-117.163359,1,0,2020-04-11
1143,33.145406,-117.189339,1,1,2020-04-11
1144,33.137666,-117.177388,1,0,2020-04-11
1145,33.128456,-117.220886,1,0,2020-04-11
1146,33.126168,-117.214288,1,0,2020-04-11
1147,33.128593,-117.140637,1,0,2020-04-11
1148,33.122655,-117.162669,1,0,2020-04-11
1149,33.166149,-117.152748,1,1,2020-04-11
1150,33.118667,-117.166727,1,2,2020-04-11
1151,33.119525,-117.16465,1,0,2020-04-11
1152,33.12648,-117.180038,1,0,2020-04-11
1153,33.115352,-117.226702,1,0,2020-04-11
1154,33.15128,-117.167991,1,0,2020-04-11
1155,33.138487,-117.219779,1,0,2020-04-11
1156,33.141832,-117.210135,1,0,2020-04-11
1157,33.136928,-117.118547,1,0,2020-04-11
1158,33.123022,-117.145975,2,5,2020-04-11
1159,33.118915,-117.164856,1,2,2020-04-11
1160,33.149487,-117.198532,1,0,2020-04-11
1161,33.13663,-117.194838,1,0,2020-04-11
1162,33.144038,-117.153487,1,1,2020-04-11
1163,33.137718,-117.176464,1,0,2020-04-11
1164,33.128398,-117.189503,1,1,2020-04-11
1165,33.138977,-117.142998,1,0,2020-04-11
1166,33.131823,-117.180228,1,0,2020-04-11
1167,33.132934,-117.156943,1,1,2020-04-11
1168,33.123676,-117.222008,1,0,2020-04-11
1169,33.095822,-117.202158,1,1,2020-04-11
1170,33.134987,-117.198097,1,2,2020-04-11
1171,33.139634,-117.17076,1,0,2020-04-11
1172,33.140533,-117.213837,1,0,2020-04-11
1173,33.138861,-117.134645,1,2,2020-04-11
1174,33.14915,-117.190268,1,1,2020-04-11
1175,33.123121,-117.14591,1,1,2020-04-11
1176,33.135941,-117.200333,1,1,2020-04-11
1177,33.132439,-117.210945,1,0,2020-04-11
1178,33.141616,-117.190535,1,2,2020-04-11
1179,33.127451,-117.166154,1,1,2020-04-11
1180,33.15125,-117.167747,1,0,2020-04-11
1181,33.142986,-117.174156,1,2,2020-04-11
1182,33.151345,-117.189051,1,2,2020-04-11
1183,33.120397,-117.221055,1,0,2020-04-11
1184,33.122687,-117.173844,1,1,2020-04-11
1185,33.102192,-117.18704,1,2,2020-04-11
1186,33.140447,-117.136428,1,2,2020-04-11
1187,33.139904,-117.1773,1,1,2020-04-11
1188,33.153084,-117.207176,1,2,2020-04-11
1189,33.141716,-117.210327,1,2,2020-04-11
1190,33.119943,-117.165659,1,2,2020-04-11
1191,33.139496,-117.144389,2,3,2020-04-11
1192,33.134394,-117.119981,1,0,2020-04-11
1193,33.148586,-117.181419,1,0,2020-04-11
1194,33.122688,-117.163782,1,0,2020-04-11
1195,33.128301,-117.149468,1,2,2020-04-11
1196,33.152241,-117.131813,1,1,2020-04-11
1197,33.146979,-117.136811,1,0,2020-04-11
1198,33.094342,-117.207285,1,0,2020-04-11
1199,33.119821,-117.163381,1,0,2020-04-11
1200,33.135472,-117.133583,1,1,2020-04-11
1201,33.152903,-117.176513,1,0,2020-04-11
1202,33.145118,-117.148296,1,0,2020-04-11
1203,33.138685,-117.173684,1,0,2020-04-11
1204,33.123528,-117.175812,1,1,2020-04-11
1205,33.12712,-117.191803,1,1,2020-04-11
1206,33.127396,-117.181236,1,0,2020-04-11
1207,33.152003,-117.19725,1,1,2020-04-11
1208,33.13575,-117.200256,1,0,2020-04-11
1209,33.127022,-117.185638,1,0,2020-04-11
1210,33.156548,-117.158638,1,0,2020-04-11
1211,33.147228,-117.210007,1,0,2020-04-11
1212,33.130175,-117.16045,1,0,2020-04-11
1213,33.094424,-117.20405,1,0,2020-04-11
1214,33.158928,-117.148979,1,2,2020-04-11
1215,33.151797,-117.169175,1,0,2020-04-11
1216,33.133696,-117.120538,2,4,2020-04-11
1217,33.165968,-117.152926,1,1,2020-04-11
1218,33.137297,-117.162106,1,1,2020-04-11
1219,33.133862,-117.147305,1,2,2020-04-11
1220,33.130489,-117.122565,3,6,2020-04-11
1221,33.12731,-117.172433,1,0,2020-04-11
1222,33.117268,-117.178366,1,0,2020-04-11
1223,33.143016,-117.166058,1,0,2020-04-11
1224,33.133027,-117.213521,1,1,2020-04-11
1225,33.148449,-117.209412,3,7,2020-04-11
1226,33.094872,-117.203184,1,0,2020-04-11
1227,33.138161,-117.159073,1,0,2020-04-11
1228,33.153493,-117.176061,1,0,2020-04-11
1229,33.141647,-117.124008,1,0,2020-04-11
1230,33.15205,-117.194807,1,2,2020-04-11
1231,33.123398,-117.222603,1,1,2020-04-11
1232,33.116296,-117.226076,1,2,2020-04-11
1233,33.145142,-117.147773,1,0,2020-04-11
1234,33.134792,-117.129461,1,1,2020-04-11
1235,33.149596,-117.188658,2,5,2020-04-11
1236,33.124946,-117.178742,1,0,2020-04-11
1237,33.169193,-117.153473,1,1,2020-04-11
1238,33.122738,-117.191048,1,1,2020-04-11
1239,33.132634,-117.157424,1,0,2020-04-11
1240,33.148315,-117.195785,2,3,2020-04-11
1241,33.140182,-117.143333,1,1,2020-04-11
1242,33.147437,-117.130821,1,2,2020-04-11
1243,33.122686,-117.163125,1,0,2020-04-11
1244,33.135506,-117.132999,1,0,2020-04-11
1245,33.124226,-117.219597,1,0,2020-04-11
1246,33.134496,-117.127702,1,0,2020-04-11
1247,33.142038,-117.15811,1,0,2020-04-11
1248,33.139623,-117.151479,2,3,2020-04-11
1249,33.121315,-117.162404,1,0,2020-04-11
1250,33.131605,-117.15899,2,3,2020-04-11
1251,33.1415,-117.139003,2,3,2020-04-11
1252,33.138557,-117.174252,1,0,2020-04-11
1253,33.140958,-117.162041,2,3,2020-04-11
1254,33.125927,-117.18866,1,2,2020-04-11
1255,33.120933,-117.192257,1,2,2020-04-11
1256,33.123616,-117.19043,1,2,2020-04-11
1257,33.142741,-117.189263,1,0,2020-04-11
1258,33.143041,-117.198404,1,0,2020-04-11
1259,33.152603,-117.144257,2,4,2020-04-11
1260,33.166214,-117.160607,1,0,2020-04-11
1261,33.144703,-117.150387,1,1,2020-04-11
1262,33.129682,-117.151261,1,0,2020-04-11
1263,33.152986,-117.170586,1,0,2020-04-11
1264,33.14994,-117.188501,1,2,2020-04-11
1265,33.124565,-117.177849,2,4,2020-04-11
1266,33.132611,-117.197027,1,1,2020-04-11
1267,33.099948,-117.202737,1,0,2020-04-11
1268,33.117977,-117.16408,1,0,2020-04-11
1269,33.125114,-117.17717,2,3,2020-04-11
1270,33.121185,-117.188475,1,1,2020-04-11
1271,33.133024,-117.12683,1,0,2020-04-11
1272,33.133121,-117.212983,1,1,2020-04-11
1273,33.16485,-117.188813,1,0,2020-04-11
1274,33.140431,-117.174897,1,1,2020-04-11
1275,33.117339,-117.145943,1,0,2020-04-11
1276,33.141605,-117.190524,1,2,2020-04-11
1277,33.117332,-117.177899,1,0,2020-04-11
1278,33.142021,-117.138634,1,0,2020-04-11
1279,33.126323,-117.226831,1,0,2020-04-11
1280,33.145585,-117.189459,1,1,2020-04-11
1281,33.128422,-117.189484,1,0,2020-04-11
1282,33.102361,-117.186353,1,0,2020-04-11
1283,33.130203,-117.221291,1,2,2020-04-11
1284,33.137993,-117.132803,1,0,2020-04-11
1285,33.144846,-117.146033,2,3,2020-04-11
1286,33.127407,-117.19043,1,2,2020-04-11
1287,33.125404,-117.191795,1,0,2020-04-11
1288,33.151899,-117.122031,1,0,2020-04-11
1289,33.145252,-117.147201,1,2,2020-04-11
1290,33.122925,-117.16697,1,1,2020-04-11
1291,33.113715,-117.226636,1,0,2020-04-11
1292,33.12709,-117.187599,1,1,2020-04-11
1293,33.108705,-117.164384,1,0,2020-04-11
1294,33.142021,-117.160668,1,0,2020-04-11
1295,33.174093,-117.159525,1,1,2020-04-11
1296,33.138544,-117.134335,1,0,2020-04-11
1297,33.135797,-117.146762,1,2,2020-04-11
1298,33.123718,-117.221413,1,0,2020-04-11
1299,33.158232,-117.188839,1,0,2020-04-11
1300,33.13631,-117.181981,1,0,2020-04-11
1301,33.097022,-117.197107,1,0,2020-04-11
1302,33.167938,-117.15181,1,0,2020-04-11
1303,33.149897,-117.147788,1,0,2020-04-11
1304,33.140785,-117.162938,1,0,2020-04-11
1305,33.164585,-117.150459,1,0,2020-04-11
1306,33.140827,-117.195282,1,0,2020-04-11
1307,33.095785,-117.202411,1,0,2020-04-11
1308,33.127773,-117.189987,1,1,2020-04-11
1309,33.151459,-117.208023,1,0,2020-04-11
1310,33.100053,-117.215713,1,1,2020-04-11
1311,33.146738,-117.138951,1,1,2020-04-11
1312,33.136301,-117.182017,1,0,2020-04-11
1313,33.159652,-117.180257,1,1,2020-04-11
1314,33.124336,-117.179001,1,2,2020-04-11
1315,33.152763,-117.161585,1,2,2020-04-11
1316,33.119909,-117.221181,1,0,2020-04-11
1317,33.134402,-117.126686,1,0,2020-04-11
1318,33.094859,-117.208084,2,3,2020-04-11
1319,33.145139,-117.14804,1,0,2020-04-11
1320,33.146941,-117.138897,1,0,2020-04-11
1321,33.127419,-117.18644,1,0,2020-04-11
1322,33.122784,-117.190788,1,0,2020-04-11
1323,33.146395,-117.183955,1,0,2020-04-11
1324,33.135372,-117.147247,2,3,2020-04-11
1325,33.128926,-117.137918,1,0,2020-04-11
1326,33.099931,-117.202684,1,0,2020-04-11
1327,33.145289,-117.162511,1,0,2020-04-11
1328,33.141362,-117.189908,1,0,2020-04-11
1329,33.101938,-117.192565,1,0,2020-04-11
1330,33.148987,-117.198941,1,1,2020-04-11
1331,33.131193,-117.201124,3,6,2020-04-11
1332,33.141987,-117.157346,1,2,2020-04-11
1333,33.138254,-117.194019,1,0,2020-04-11
1334,33.121567,-117.178879,1,0,2020-04-11
1335,33.126953,-117.193863,1,2,2020-04-11
1336,33.122299,-117.16629,1,0,2020-04-11
1337,33.135052,-117.147319,1,2,2020-04-11
1338,33.135686,-117.13375,1,0,2020-04-11
1339,33.147453,-117.190979,1,1,2020-04-11
1340,33.139464,-117.170174,1,0,2020-04-11
1341,33.122833,-117.167511,1,0,2020-04-11
1342,33.118602,-117.166405,1,0,2020-04-11
1343,33.148447,-117.197475,1,0,2020-04-11
1344,33.163366,-117.160839,1,0,2020-04-11
1345,33.122643,-117.228157,1,1,2020-04-11
1346,33.160401,-117.181406,1,1,2020-04-11
1347,33.119161,-117.177875,1,0,2020-04-11
1348,33.120892,-117.191238,1,1,2020-04-11
1349,33.107611,-117.171856,1,0,2020-04-11
1350,33.10011,-117.220622,1,1,2020-04-11
1351,33.126999,-117.193741,1,1,2020-04-11
1352,33.1221,-117.165647,1,0,2020-04-11
1353,33.1357,-117.178457,1,2,2020-04-11
1354,33.099573,-117.198526,1,1,2020-04-11
1355,33.126992,-117.226902,1,0,2020-04-11
1356,33.132133,-117.180531,1,0,2020-04-11
1357,33.125443,-117.218971,1,0,2020-04-11
1358,33.135746,-117.192289,1,0,2020-04-11
1359,33.102815,-117.179549,1,0,2020-04-11
1360,33.10033,-117.198454,1,1,2020-04-11
1361,33.098712,-117.199038,1,0,2020-04-11
1362,33.12746,-117.147093,1,0,2020-04-11
1363,33.15109,-117.140933,1,0,2020-04-11
1364,33.172176,-117.155853,1,0,2020-04-11
1365,33.140266,-117.136395,1,1,2020-04-11
1366,33.168209,-117.151739,2,3,2020-04-11
1367,33.131501,-117.200134,1,0,2020-04-11
1368,33.150674,-117.197996,1,0,2020-04-11
1369,33.145007,-117.146843,1,0,2020-04-11
1370,33.126762,-117.185303,1,0,2020-04-11
1371,33.165329,-117.153557,1,2,2020-04-11
1372,33.149105,-117.18132,1,0,2020-04-11
1373,33.149639,-117.18848,1,1,2020-04-11
1374,33.134352,-117.127098,1,2,2020-04-11
1375,33.092327,-117.193626,1,1,2020-04-11
1376,33.148451,-117.190725,1,0,2020-04-11
1377,33.131796,-117.221968,1,0,2020-04-11
1378,33.154771,-117.189542,1,2,2020-04-11
1379,33.124878,-117.219414,1,0,2020-04-11
1380,33.122523,-117.173116,1,0,2020-04-11
1381,33.094965,-117.203252,1,1,2020-04-11
1382,33.133607,-117.147223,1,2,2020-04-11
1383,33.154388,-117.161226,1,0,2020-04-11
1384,33.1377,-117.11759,1,0,2020-04-11
1385,33.095483,-117.202471,1,0,2020-04-11
1386,33.160728,-117.188673,1,1,2020-04-11
1387,33.141582,-117.180763,1,0,2020-04-11
1388,33.138175,-117.194007,1,0,2020-04-11
1389,33.097813,-117.19981,1,0,2020-04-11
1390,33.172199,-117.160282,1,1,2020-04-11
1391,33.132549,-117.180557,1,0,2020-04-11
1392,33.128998,-117.13764,1,0,2020-04-11
1393,33.122908,-117.162526,1,0,2020-04-11
1394,33.140022,-117.126534,2,3,2020-04-11
1395,33.117574,-117.163689,1,1,2020-04-11
1396,33.158835,-117.156632,1,0,2020-04-11
1397,33.142114,-117.198894,1,2,2020-04-11
1398,33.131319,-117.208467,1,1,2020-04-11
1399,33.144493,-117.130707,1,2,2020-04-11
1400,33.09521,-117.195502,1,0,2020-04-11
1401,33.12746,-117.168256,1,1,2020-04-11
1402,33.120493,-117.146511,1,1,2020-04-11
1403,33.151176,-117.142647,1,0,2020-04-11
1404,33.101233,-117.196144,1,0,2020-04-11
1405,33.121987,-117.165825,1,2,2020-04-11
1406,33.134939,-117.128862,1,0,2020-04-11
1407,33.151588,-117.143283,1,0,2020-04-11
1408,33.148747,-117.189611,1,2,2020-04-11
1409,33.127838,-117.188332,1,0,2020-04-11
1410,33.148157,-117.188954,1,0,2020-04-11
1411,33.125671,-117.183777,2,5,2020-04-11
1412,33.140099,-117.214447,1,2,2020-04-11
1413,33.098331,-117.20066,1,0,2020-04-11
1414,33.175772,-117.159007,1,0,2020-04-11
1415,33.128326,-117.187248,1,0,2020-04-11
1416,33.139842,-117.183051,1,0,2020-04-11
1417,33.122069,-117.166116,1,0,2020-04-11
1418,33.146507,-117.198325,1,0,2020-04-11
1419,33.139424,-117.151864,1,2,2020-04-11
1420,33.104573,-117.224801,3,7,2020-04-11
1421,33.121935,-117.145835,1,0,2020-04-11
1422,33.152513,-117.177145,1,0,2020-04-11
1423,33.144127,-117.168617,1,2,2020-04-11
1424,33.160313,-117.154839,1,1,2020-04-11
1425,33.166531,-117.152527,1,2,2020-04-11
1426,33.117496,-117.163815,1,0,2020-04-11
1427,33.134464,-117.128259,2,3,2020-04-11
1428,33.137387,-117.195192,1,1,2020-04-11
1429,33.109976,-117.164006,1,1,2020-04-11
1430,33.15472,-117.189699,1,0,2020-04-11
1431,33.118948,-117.177853,1,0,2020-04-11
1432,33.1491,-117.196748,1,1,2020-04-11
1433,33.100049,-117.219547,1,0,2020-04-11
1434,33.145236,-117.17312,1,0,2020-04-11
1435,33.123388,-117.195498,1,0,2020-04-11
1436,33.143014,-117.166024,1,0,2020-04-11
1437,33.130257,-117.21888,1,0,2020-04-11
1438,33.14426,-117.17321,1,1,2020-04-11
1439,33.122646,-117.162957,1,1,2020-04-11
1440,33.135618,-117.12922,2,3,2020-04-11
1441,33.10144,-117.206688,1,0,2020-04-11
1442,33.164848,-117.150608,1,0,2020-04-11
1443,33.151633,-117.168934,1,1,2020-04-11
1444,33.147232,-117.185481,1,0,2020-04-11
1445,33.152669,-117.195366,1,0,2020-04-11
1446,33.132073,-117.220076,1,0,2020-04-11
1447,33.159949,-117.203729,2,3,2020-04-11
1448,33.112407,-117.163866,1,0,2020-04-11
1449,33.107476,-117.169878,1,2,2020-04-11
1450,33.122954,-117.166158,1,1,2020-04-11
1451,33.14943,-117.198708,1,1,2020-04-11
1452,33.128299,-117.177975,1,0,2020-04-11
1453,33.141207,-117.137962,1,1,2020-04-11
1454,33.136281,-117.192625,1,0,2020-04-11
1455,33.136626,-117.170978,1,2,2020-04-11
1456,33.157459,-117.201599,1,0,2020-04-11
1457,33.143593,-117.180717,1,0,2020-04-11
1458,33.13194,-117.198946,1,0,2020-04-11
1459,33.144312,-117.172851,1,0,2020-04-11
1460,33.110224,-117.225489,2,4,2020-04-11
1461,33.122816,-117.190422,1,0,2020-04-11
1462,33.131339,-117.208519,1,2,2020-04-11
1463,33.130181,-117.179743,1,1,2020-04-11
1464,33.138496,-117.18905,1,0,2020-04-11
1465,33.1421,-117.160605,1,1,2020-04-11
1466,33.140548,-117.136818,2,3,2020-04-11
1467,33.149562,-117.198627,1,0,2020-04-11
1468,33.13712,-117.13778,1,1,2020-04-11
1469,33.147675,-117.139053,1,0,2020-04-11
1470,33.168414,-117.160738,1,0,2020-04-11
1471,33.163727,-117.155327,1,1,2020-04-11
1472,33.131954,-117.151617,1,0,2020-04-11
1473,33.127083,-117.193413,1,2,2020-04-11
1474,33.151039,-117.207359,1,0,2020-04-11
1475,33.150224,-117.155862,1,1,2020-04-11
1476,33.131179,-117.1514,1,0,2020-04-11
1477,33.131283,-117.219803,1,0,2020-04-11
1478,33.140957,-117.190272,1,0,2020-04-11
1479,33.125397,-117.192596,1,0,2020-04-11
1480,33.098884,-117.212866,1,0,2020-04-11
1481,33.156276,-117.129684,1,2,2020-04-11
1482,33.13773,-117.159364,2,3,2020-04-11
1483,33.125191,-117.178555,1,0,2020-04-11
1484,33.116154,-117.142769,1,0,2020-04-11
1485,33.101896,-117.189486,1,0,2020-04-11
1486,33.14493,-117.201005,1,0,2020-04-11
1487,33.159164,-117.149655,1,0,2020-04-11
1488,33.140713,-117.136017,1,0,2020-04-11
1489,33.132241,-117.180852,1,0,2020-04-11
1490,33.144124,-117.144733,2,4,2020-04-11
1491,33.125754,-117.195709,1,0,2020-04-11
1492,33.119152,-117.16408,1,0,2020-04-11
1493,33.172704,-117.160211,1,2,2020-04-11
1494,33.122055,-117.192095,2,3,2020-04-11
1495,33.14888,-117.139359,2,3,2020-04-11
1496,33.138332,-117.179588,1,1,2020-04-11
1497,33.125267,-117.176727,1,0,2020-04-11
1498,33.14455,-117.19935,1,1,2020-04-11
1499,33.117735,-117.224747,1,2,2020-04-11
1500,33.139833,-117.184093,1,1,2020-04-11
1501,33.139099,-117.144852,1,0,2020-04-11
1502,33.122589,-117.17923,1,1,2020-04-11
1503,33.120964,-117.191841,2,3,2020-04-11
1504,33.144365,-117.171716,1,0,2020-04-11
1505,33.141863,-117.160737,1,1,2020-04-11
1506,33.121808,-117.227153,1,0,2020-04-11
1507,33.138758,-117.154831,1,1,2020-04-11
1508,33.140282,-117.142349,1,1,2020-04-11
1509,33.127178,-117.191032,1,0,2020-04-11
1510,33.122662,-117.16261,1,0,2020-04-11
1511,33.095605,-117.195905,1,1,2020-04-11
1512,33.144138,-117.190881,1,2,2020-04-11
1513,33.131576,-117.224736,1,0,2020-04-11
1514,33.139142,-117.178491,1,2,2020-04-11
1515,33.150761,-117.19279,1,0,2020-04-11
1516,33.127495,-117.145191,2,3,2020-04-11
1517,33.099701,-117.214677,1,1,2020-04-11
1518,33.094584,-117.207579,1,0,2020-04-11
1519,33.146686,-117.138956,2,3,2020-04-11
1520,33.134598,-117.187899,1,0,2020-04-11
1521,33.111464,-117.225502,1,0,2020-04-11
1522,33.133913,-117.154221,1,0,2020-04-11
1523,33.150982,-117.141876,1,0,2020-04-11
1524,33.122829,-117.227999,1,0,2020-04-11
1525,33.141971,-117.160497,1,0,2020-04-11
1526,33.144652,-117.133649,1,1,2020-04-11
1527,33.166386,-117.152588,1,0,2020-04-11
1528,33.143314,-117.136483,1,0,2020-04-11
1529,33.153699,-117.161482,1,0,2020-04-11
1530,33.150446,-117.188833,1,0,2020-04-11
1531,33.150521,-117.198069,1,0,2020-04-11
1532,33.141698,-117.190299,1,0,2020-04-11
1533,33.12937,-117.136592,1,0,2020-04-11
1534,33.151949,-117.194652,1,1,2020-04-11
1535,33.155759,-117.197995,1,0,2020-04-11
1536,33.142029,-117.174507,1,0,2020-04-11
1537,33.137433,-117.160703,1,2,2020-04-11
1538,33.141011,-117.161803,1,0,2020-04-11
1539,33.14418,-117.133888,1,0,2020-04-11
1540,33.122677,-117.219032,1,1,2020-04-11
1541,33.131433,-117.224718,1,1,2020-04-11
1542,33.139218,-117.178237,2,3,2020-04-11
1543,33.15221,-117.130689,1,0,2020-04-11
1544,33.130157,-117.186311,1,0,2020-04-11
1545,33.144061,-117.170517,1,1,2020-04-11
1546,33.144912,-117.150209,1,0,2020-04-11
1547,33.122113,-117.1663,1,0,2020-04-11
1548,33.138447,-117.134021,1,0,2020-04-11
1549,33.128166,-117.197487,1,0,2020-04-11
1550,33.103131,-117.179064,1,1,2020-04-11
1551,33.099107,-117.198763,1,1,2020-04-11
1552,33.120922,-117.22139,1,1,2020-04-11
1553,33.147945,-117.133382,1,0,2020-04-11
1554,33.137033,-117.154704,1,0,2020-04-11
1555,33.131937,-117.209804,1,2,2020-04-11
1556,33.135605,-117.131653,1,0,2020-04-11
1557,33.128019,-117.148916,1,1,2020-04-11
1558,33.140749,-117.162105,1,1,2020-04-11
1559,33.147495,-117.197868,1,0,2020-04-11
1560,33.116088,-117.144908,1,2,2020-04-11
1561,33.140269,-117.136202,1,0,2020-04-11
1562,33.156046,-117.205062,1,2,2020-04-11
1563,33.135853,-117.191788,1,0,2020-04-11
1564,33.148332,-117.188854,1,2,2020-04-11
1565,33.125458,-117.18364,1,0,2020-04-11
1566,33.139128,-117.178781,1,1,2020-04-11
1567,33.130413,-117.220169,1,1,2020-04-11
1568,33.139936,-117.174765,1,0,2020-04-11
1569,33.118309,-117.164145,2,3,2020-04-11
1570,33.110882,-117.225533,1,1,2020-04-11
1571,33.133008,-117.214531,1,1,2020-04-11
1572,33.136776,-117.172313,1,2,2020-04-11
1573,33.149146,-117.209098,1,2,2020-04-11
1574,33.15527,-117.197271,1,1,2020-04-11
1575,33.143764,-117.203217,1,0,2020-04-11
1576,33.098761,-117.20132,1,0,2020-04-11
1577,33.168114,-117.152481,1,1,2020-04-11
1578,33.136565,-117.182077,1,0,2020-04-11
1579,33.149111,-117.190109,1,0,2020-04-11
1580,33.160459,-117.151453,1,1,2020-04-11
1581,33.118103,-117.146624,1,1,2020-04-11
1582,33.140971,-117.174833,1,0,2020-04-11
1583,33.099934,-117.199055,1,0,2020-04-11
1584,33.152061,-117.179977,1,0,2020-04-11
1585,33.132714,-117.211255,1,2,2020-04-11
1586,33.101981,-117.193229,1,0,2020-04-11
1587,33.123665,-117.176888,1,0,2020-04-11
1588,33.140233,-117.176037,1,1,2020-04-11
1589,33.139698,-117.215118,1,0,2020-04-11
1590,33.163691,-117.16065,1,0,2020-04-11
1591,33.129829,-117.215363,1,0,2020-04-11
1592,33.120964,-117.19207,1,0,2020-04-11
1593,33.137113,-117.162582,1,1,2020-04-11
1594,33.125607,-117.18294,1,1,2020-04-11
1595,33.131519,-117.20857,1,0,2020-04-11
1596,33.136019,-117.194928,1,0,2020-04-11
1597,33.107192,-117.167445,1,2,2020-04-11
1598,33.145046,-117.147001,1,0,2020-04-11
1599,33.160407,-117.151399,1,1,2020-04-11
1600,33.123539,-117.176392,1,0,2020-04-11
1601,33.120974,-117.146538,1,1,2020-04-11
1602,33.126854,-117.194054,1,0,2020-04-11
1603,33.13517,-117.128976,1,2,2020-04-11
1604,33.148239,-117.188757,1,0,2020-04-11
1605,33.152342,-117.195109,1,0,2020-04-11
1606,33.143657,-117.190568,1,1,2020-04-11
1607,33.109556,-117.225477,1,0,2020-04-11
1608,33.148514,-117.197594,2,3,2020-04-11
1609,33.127336,-117.145191,1,0,2020-04-11
1610,33.143711,-117.166992,2,4,2020-04-11
1611,33.154464,-117.196571,1,1,2020-04-11
1612,33.140936,-117.165223,1,0,2020-04-11
1613,33.120786,-117.178784,1,0,2020-04-11
